pmid,pmcid,title,platform_mentioned,cga_strong,cga_general,cga_example,assembly_strong,assembly_general,assembly_example,annotation_strong,annotation_general,annotation_example,sgf_strong,sgf_general,sgf_example,proteome_cmp_strong,proteome_cmp_general,proteome_cmp_example,variation_strong,variation_general,variation_example,metagenomics_strong,metagenomics_general,metagenomics_example,rnaseq_strong,rnaseq_general,rnaseq_example,phylo_strong,phylo_general,phylo_example,crispr_strong,crispr_general,crispr_example,subsystems_strong,subsystems_general,subsystems_example,specialty_genes_strong,specialty_genes_general,specialty_genes_example,amr_strong,amr_general,amr_example,taxclass_strong,taxclass_general,taxclass_example,docking_strong,docking_general,docking_example,pfs_strong,pfs_general,pfs_example,pathway_strong,pathway_general,pathway_example,p3tools_strong,p3tools_general,p3tools_example,blast_strong,blast_general,blast_example,primer_design_strong,primer_design_general,primer_design_example,genome_alignment_strong,genome_alignment_general,genome_alignment_example,tnseq_strong,tnseq_general,tnseq_example,bact_genome_tree_strong,bact_genome_tree_general,bact_genome_tree_example,viral_genome_tree_strong,viral_genome_tree_general,viral_genome_tree_example,cgmlst_strong,cgmlst_general,cgmlst_example,wg_snp_strong,wg_snp_general,wg_snp_example,msa_snp_strong,msa_snp_general,msa_snp_example,metacats_strong,metacats_general,metacats_example,protein_structure_strong,protein_structure_general,protein_structure_example,protein_stability_strong,protein_stability_general,protein_stability_example,comparative_systems_strong,comparative_systems_general,comparative_systems_example,mobile_element_strong,mobile_element_general,mobile_element_example,expression_import_strong,expression_import_general,expression_import_example,fastq_utils_strong,fastq_utils_general,fastq_utils_example,id_mapper_strong,id_mapper_general,id_mapper_example,sarscov2_genome_strong,sarscov2_genome_general,sarscov2_genome_example,sarscov2_wastewater_strong,sarscov2_wastewater_general,sarscov2_wastewater_example,flu_submission_strong,flu_submission_general,flu_submission_example,flu_ha_subtype_strong,flu_ha_subtype_general,flu_ha_subtype_example,flu_reassortment_strong,flu_reassortment_general,flu_reassortment_example,subspecies_strong,subspecies_general,subspecies_example,viral_assembly_strong,viral_assembly_general,viral_assembly_example,outbreak_tracker_strong,outbreak_tracker_general,outbreak_tracker_example
40458734,PMC12129065,Forecasting influenza A pandemic lineage dominance in the United States using relative reproduction rates,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40458044,PMC12205363,Deciphering the Code of Viral-Host Adaptation Through Maximum-Entropy Nucleotide Bias Models,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40453907,PMC12123512,Clonal dissemination and persistence of Carbapenem-resistant bla (KPC-2) harbouring Klebsiella pneumoniae ST307 in a Tertiary Hospital in the Republic of Korea,True,0,0,,0,1,"Prevalence of carbapenem-resistant Enterobacteriaceae in Seoul, Korea Epidemiology of carbapenem-resistant Enterobacteriaceae bacteremia in Gyeonggi province, Republic of Korea, between 2018 and 2021 Molecular characterization of carbapenem-resistant Enterobacterales collected in the United States C",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"Prevalence of carbapenem-resistant Enterobacteriaceae in Seoul, Korea Epidemiology of carbapenem-resistant Enterobacteriaceae bacteremia in Gyeonggi province, Republic of Korea, between 2018 and 2021 Molecular characterization of carbapenem-resistant Enterobacterales collected in the United States C",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"Prevalence of carbapenem-resistant Enterobacteriaceae in Seoul, Korea Epidemiology of carbapenem-resistant Enterobacteriaceae bacteremia in Gyeonggi province, Republic of Korea, between 2018 and 2021 Molecular characterization of carbapenem-resistant Enterobacterales collected in the United States C",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40447622,PMC12125255,Bacterial microcompartments and energy metabolism drive gut colonization by Bilophila wadsworthia,True,0,0,,0,1,"Pilon: an integrated tool for comprehensive microbial variant detection and genome assembly improvement CheckM: assessing the quality of microbial genomes recovered from isolates, single cells, and metagenomes Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): a resource co",0,1,Genome completeness was estimated with CheckM (v.1) and the genome was annotated with BV-BRC.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,Pathway analysis of gene expression perturbations in B.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40432103,PMC12115763,Genetic Sequencing of a Bacterial Pneumonia Vaccine Produced in 1916,True,0,0,,0,1,Effect of vaccination against influenza and some other respiratory infections Protective Effect of Vaccination against Induced Influenza A Trimmomatic: A flexible trimmer for Illumina sequence data Fast gapped-read alignment with Bowtie 2 Improved metagenomic analysis with Kraken 2 The Sequence Alig,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,"Phylogenetic Trees The Codon Tree pipeline at BV-BRC (, accessed on 1 August 2024) was used to generate bacterial phylogenetic trees including the generated consensus genome sequence and the identified best-aligned genomes.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"Briefly, the pipeline used the amino acid and nucleotide sequences from a defined number of the BV-BRC global Protein Families (PGFams), which were picked randomly, to build an alignment and then generate a tree based on the differences within those selected sequences.",0,0,,0,0,,1,0,"pyogenes genome was determined by blastn searching the genome sequence against an M-type-specific trimmed DNA database downloaded on 11 September 2024 from the Centers for Disease Control and Prevention (CDC) Streptococcus Laboratory website (, accessed on 29 September 2024).",0,0,,0,0,,0,0,,0,0,,0,0,,0,1,Effect of vaccination against influenza and some other respiratory infections Protective Effect of Vaccination against Induced Influenza A Trimmomatic: A flexible trimmer for Illumina sequence data Fast gapped-read alignment with Bowtie 2 Improved metagenomic analysis with Kraken 2 The Sequence Alig,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40430182,PMC12113291,Genomic Insights and Comparative Analysis of Novel Rhodopseudomonas Species: A Purple Non-Sulfur Bacterium Isolated from Latex Rubber Sheet Wastewater,True,0,0,,0,2,References Effects of Rhodopseudomonas palustris PSB06 on pepper rhizosphere microbial community structure A Rhodopseudomonas strain with a substantially smaller genome retains the core metabolic versatility of its genus Skatole remediation potential of Rhodopseudomonas palustris WKU-KDNS3 isolated ,0,1,"Genome annotation was performed using the NCBI Prokaryotic Genome Annotation Pipeline (PGAP) and the Bacterial Bioinformatics Resource Center (BV-BRC), offering a comprehensive genetic analysis.",0,0,,0,0,,0,0,,0,0,,0,0,,0,1,References Effects of Rhodopseudomonas palustris PSB06 on pepper rhizosphere microbial community structure A Rhodopseudomonas strain with a substantially smaller genome retains the core metabolic versatility of its genus Skatole remediation potential of Rhodopseudomonas palustris WKU-KDNS3 isolated ,0,0,,0,1,References Effects of Rhodopseudomonas palustris PSB06 on pepper rhizosphere microbial community structure A Rhodopseudomonas strain with a substantially smaller genome retains the core metabolic versatility of its genus Skatole remediation potential of Rhodopseudomonas palustris WKU-KDNS3 isolated ,0,0,,0,0,,0,0,,0,0,,0,1,References Effects of Rhodopseudomonas palustris PSB06 on pepper rhizosphere microbial community structure A Rhodopseudomonas strain with a substantially smaller genome retains the core metabolic versatility of its genus Skatole remediation potential of Rhodopseudomonas palustris WKU-KDNS3 isolated ,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,References Effects of Rhodopseudomonas palustris PSB06 on pepper rhizosphere microbial community structure A Rhodopseudomonas strain with a substantially smaller genome retains the core metabolic versatility of its genus Skatole remediation potential of Rhodopseudomonas palustris WKU-KDNS3 isolated ,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40420066,PMC12105232,"An undergraduate experimental research program, involving the screening of efflux pump inhibitors, to improve student research skills in biomedical science",True,0,0,,0,0,,0,2,The genome sequence of the isolated strain was determined and then annotated using either the Prokaryotic Genome Annotation Pipeline of NCBI or the PATRIC server.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"This CURE initiative centers on screening natural EPIs from TCM, while incorporating key bioinformatic techniques including protein structure prediction, molecular docking, and target validation.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40407333,PMC12160480,Complete genome sequences of two Campylobacter bilis isolates from layer chickens with spotty liver disease,True,0,0,,0,1,"nov., isolated from chickens with spotty liver disease Campylobacter bilis, the second novel Campylobacter species isolated from chickens with Spotty Liver Disease, can cause the disease Assembly of long, error-prone reads using repeat graphs Introducing the bacterial and viral bioinformatics resour",2,1,All genomes were annotated using the Genome Annotation tool within the Bacterial and Viral Bioinformatics Resource Center website using the RAST tool kit (RASTtk) for bacteria.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40404632,PMC12098912,Genome-scale metabolic network reconstruction analysis identifies bacterial vaginosis-associated metabolic interactions,True,0,0,,0,0,,0,1,"NCBI Taxonomy: a comprehensive update on curation, resources and tools Incorporating family disease history and controlling case–control imbalance for population-based genetic association studies Interactive Tree Of Life (iTOL) v5: an online tool for phylogenetic tree display and annotation Introduc",0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"NCBI Taxonomy: a comprehensive update on curation, resources and tools Incorporating family disease history and controlling case–control imbalance for population-based genetic association studies Interactive Tree Of Life (iTOL) v5: an online tool for phylogenetic tree display and annotation Introduc",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"The remaining 209 Gardnerella genomes were input to pyani, and the ANIb method which aligns 1020 nt fragments of the input sequences using BLASTN+ was used.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40400687,PMC12092391,Topological data analysis captures horizontal gene transfer in antimicrobial resistance gene families among clinically relevant bacteria,True,0,0,,0,0,,1,0,"Then, the genomes were functionally annotated via the RAST platform using the RASTtk toolkit (Brettin et al.,).",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40397871,PMC12094771,Horizontal gene transfer of molecular weapons can reshape bacterial competition,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40396716,PMC12153324,Evolutionary accumulation modeling in AMR: machine learning to infer and predict evolutionary dynamics of multi-drug resistance,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40384975,PMC12081367,HPD-Kit: a comprehensive toolkit for pathogen detection and analysis,True,0,0,,0,0,,0,1,"Genomic analysis identifies association of Fusobacterium with colorectal carcinoma Comprehensive diagnosis of bacterial infection associated with acute cholecystitis using metagenomic approach REASSURED diagnostics to inform disease control strategies, strengthen health systems and improve patient o",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40376455,PMC12078273,Identifying potential novel widespread determinants of bacterial pathogenicity using phylogenetic-based orthology analysis,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"Using DIAMOND Blastp, we aligned their protein sequences with the ones from the 4,383 HOGs significantly associated with the HP label, applying stringent thresholds (E-value ≤ 10−5, identity ≥ 30% alignment).",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40375127,PMC12079993,Nodules-associated Klebsiella oxytoca complex: genomic insights into plant growth promotion and health risk assessment,True,0,0,,0,2,"Sequence assembly demystified Advancements in long-read genome sequencing technologies and algorithms CheckM: assessing the quality of microbial genomes recovered from isolates, single cells, and metagenomes NCBI prokaryotic genome annotation pipeline RASTtk: A modular and extensible implementation ",2,1,"Sequence assembly demystified Advancements in long-read genome sequencing technologies and algorithms CheckM: assessing the quality of microbial genomes recovered from isolates, single cells, and metagenomes NCBI prokaryotic genome annotation pipeline RASTtk: A modular and extensible implementation ",0,0,,0,0,,0,0,,0,0,,0,0,,1,2,The tree was generated using the Codon Tree method from 500 single-copy shared genes.,0,0,,0,1,"The BV-BRC uses the RAST tool kit to accurately predict genes and protein functions, metabolic pathways, and subsystems.",0,0,,0,0,,0,0,,0,0,,0,1,"Sequence assembly demystified Advancements in long-read genome sequencing technologies and algorithms CheckM: assessing the quality of microbial genomes recovered from isolates, single cells, and metagenomes NCBI prokaryotic genome annotation pipeline RASTtk: A modular and extensible implementation ",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"Additionally, the genetic relatedness of the 14 strains sequenced here to 151 publicly available genomes from the KoSC was analyzed using the Bacterial Genome Tree tool (parameter 500 genes) available at the BV-BRC webtool (https://www.bv-brc.org/).",0,0,,1,0,"similipneumoniae from hospital wastewater revealed by whole-genome sequencing Klebsiella species: Taxonomy, hypervirulence and multidrug resistance Antimicrobial resistance pattern of Klebsiella isolated from various clinical samples in Ethiopia: a systematic review and meta-analysis Whole genome se",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40371110,PMC12075367,"Emergence of an XDR Klebsiella pneumoniae ST5491 strain co-harboring NDM-5, MCR-1.1, tmexCD1-toprJ1, and a novel plasmid carrying CTX-M-15",True,0,0,,0,1,Supplementary material The Supplementary material for this article can be found online at: https://www.frontiersin.org/articles/10.3389/fmicb.2025.1581851/full#supplementary-material References Role of mobile genetic elements in the global dissemination of the carbapenem resistance gene blaNDM BLAST,0,1,Supplementary material The Supplementary material for this article can be found online at: https://www.frontiersin.org/articles/10.3389/fmicb.2025.1581851/full#supplementary-material References Role of mobile genetic elements in the global dissemination of the carbapenem resistance gene blaNDM BLAST,1,0,"The closest relatives were identified using the Similar Genome Finder tool in the BV-BRC database, which uses the Mash/MinHash algorithm (v.2.3) for comparative genomic analysis.",0,0,,0,0,,0,0,,0,0,,0,1,Supplementary material The Supplementary material for this article can be found online at: https://www.frontiersin.org/articles/10.3389/fmicb.2025.1581851/full#supplementary-material References Role of mobile genetic elements in the global dissemination of the carbapenem resistance gene blaNDM BLAST,0,0,,0,1,Supplementary material The Supplementary material for this article can be found online at: https://www.frontiersin.org/articles/10.3389/fmicb.2025.1581851/full#supplementary-material References Role of mobile genetic elements in the global dissemination of the carbapenem resistance gene blaNDM BLAST,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,BacWGSTdb 2.0 was used to perform the core genome multilocus sequence typing (cgMLST) analysis with other closely related K.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,Supplementary material The Supplementary material for this article can be found online at: https://www.frontiersin.org/articles/10.3389/fmicb.2025.1581851/full#supplementary-material References Role of mobile genetic elements in the global dissemination of the carbapenem resistance gene blaNDM BLAST,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40344384,PMC12224974,Facilitating crRNA Design by Integrating DNA Interaction Features of CRISPR-Cas12a System,False,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40333140,PMC12030098,Mutational Analysis of Colistin-Resistant Pseudomonas aeruginosa Isolates: From Genomic Background to Antibiotic Resistance,True,0,0,,0,0,,0,1,"References Pseudomonas Aeruginosa: An Antibiotic Resilient Pathogen with Environmental Origin Pseudomonas aeruginosa Antibiotic Susceptibility Profiles, Genomic Epidemiology and Resistance Mechanisms: A Nation-Wide Five-Year Time Lapse Analysis The Art of War with Pseudomonas aeruginosa: Targeting M",0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"References Pseudomonas Aeruginosa: An Antibiotic Resilient Pathogen with Environmental Origin Pseudomonas aeruginosa Antibiotic Susceptibility Profiles, Genomic Epidemiology and Resistance Mechanisms: A Nation-Wide Five-Year Time Lapse Analysis The Art of War with Pseudomonas aeruginosa: Targeting M",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"It is based on a BLASTn analysis of the assembled input genome, against an OSA cluster database.",0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"References Pseudomonas Aeruginosa: An Antibiotic Resilient Pathogen with Environmental Origin Pseudomonas aeruginosa Antibiotic Susceptibility Profiles, Genomic Epidemiology and Resistance Mechanisms: A Nation-Wide Five-Year Time Lapse Analysis The Art of War with Pseudomonas aeruginosa: Targeting M",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"References Pseudomonas Aeruginosa: An Antibiotic Resilient Pathogen with Environmental Origin Pseudomonas aeruginosa Antibiotic Susceptibility Profiles, Genomic Epidemiology and Resistance Mechanisms: A Nation-Wide Five-Year Time Lapse Analysis The Art of War with Pseudomonas aeruginosa: Targeting M",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40329334,PMC12057172,"Simultaneous detection of pathogens and antimicrobial resistance genes with the open source, cloud-based, CZ ID platform",True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40317824,PMC12046545,Rapid Colonisation of Plastic Surfaces by Marine Alcanivorax Bacteria Is Flagellum-Dependent and Influenced by Polymer Type and Photo-Weathering State,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"The analysis employed the Codon Tree method, focusing on single‐copy BV‐BRC PGFams (Protein Families) from the selected genomes.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,Alcanivorax Phylogenetic Tree The phylogenetic relationships among selected bacterial genomes were created using the Bacterial Genome Tree tool available at the BV‐BRC platform (https://www.bv‐brc.org/) (Olson et al.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
40308209,PMC12230659,BASys2: a next-generation bacterial genome annotation system,True,0,0,,0,2,References Whole-genome random sequencing and assembly of Haemophilus influenzae Rd Whole-genome sequencing of bacterial pathogens: the future of nosocomial outbreak analysis Microbial gene identification using interpolated Markov models Intrinsic and extrinsic approaches for detecting genes in a ba,0,2,Galaxy BV-BRC RAST/SEED GenSASv6.0 Depth of genome annotation ++++ +++ ++ + +++ +++ +++ Displays 3D protein structure Yes No No No Yes No No 3D protein coverage ++++ – – – + – – Supports metabolite annotation Yes No No No Yes Yes No Displays metabolome annotation Yes No No No Yes Yes No Displays met,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,References Whole-genome random sequencing and assembly of Haemophilus influenzae Rd Whole-genome sequencing of bacterial pathogens: the future of nosocomial outbreak analysis Microbial gene identification using interpolated Markov models Intrinsic and extrinsic approaches for detecting genes in a ba,0,0,,0,0,,0,0,,0,0,,0,1,References Whole-genome random sequencing and assembly of Haemophilus influenzae Rd Whole-genome sequencing of bacterial pathogens: the future of nosocomial outbreak analysis Microbial gene identification using interpolated Markov models Intrinsic and extrinsic approaches for detecting genes in a ba,0,0,,0,0,,1,0,"Sequence identity thresholds and annotation rules originally developed and thoroughly tested in BASys were used to perform the functional annotation transfers, with a BLASTP threshold cutoff of E = 1 × 10–10.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"Further “gap” assessments by our team also noted a dearth of genome annotation tools for performing metabolite prediction, metabolic reaction/pathway prediction, operon prediction, protein structure prediction, and comprehensive functional annotation.",0,0,,0,0,,0,1,References Whole-genome random sequencing and assembly of Haemophilus influenzae Rd Whole-genome sequencing of bacterial pathogens: the future of nosocomial outbreak analysis Microbial gene identification using interpolated Markov models Intrinsic and extrinsic approaches for detecting genes in a ba,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
